[시간대별 통계]
time_bucket,total,fatal,error,warn,info,debug,top_node_1,top_node_1_count,top_node_2,top_node_2_count,top_node_3,top_node_3_count
2026-01-27 08:59:09,ERROR,tsd_node-25,1769471949.9513376 [tsd_node-25] [08:59:09.951] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:10,WARN,sysbot_monitor_hw_node-27,1769471950.0069003 [sysbot_monitor_hw_node-27] [08:59:10.006] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:10,ERROR,tsd_node-25,1769471950.4515574 [tsd_node-25] [08:59:10.451] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:10,ERROR,tsd_node-25,1769471950.9515700 [tsd_node-25] [08:59:10.951] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:11,WARN,sysbot_monitor_hw_node-27,1769471951.0160503 [sysbot_monitor_hw_node-27] [08:59:11.015] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:11,ERROR,tsd_node-25,1769471951.4515839 [tsd_node-25] [08:59:11.451] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:11,ERROR,tsd_node-25,1769471951.9516990 [tsd_node-25] [08:59:11.951] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:12,WARN,sysbot_monitor_hw_node-27,1769471952.0299556 [sysbot_monitor_hw_node-27] [08:59:12.029] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:12,ERROR,tsd_node-25,1769471952.4518178 [tsd_node-25] [08:59:12.451] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:12,ERROR,tsd_node-25,1769471952.9519439 [tsd_node-25] [08:59:12.951] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:13,WARN,sysbot_monitor_hw_node-27,1769471953.0117865 [sysbot_monitor_hw_node-27] [08:59:13.011] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:13,ERROR,tsd_node-25,1769471953.4520781 [tsd_node-25] [08:59:13.451] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:13,ERROR,tsd_node-25,1769471953.9520814 [tsd_node-25] [08:59:13.951] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:14,WARN,sysbot_monitor_hw_node-27,1769471954.0133858 [sysbot_monitor_hw_node-27] [08:59:14.013] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:14,ERROR,tsd_node-25,1769471954.4523239 [tsd_node-25] [08:59:14.451] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:14,ERROR,tsd_node-25,1769471954.9523194 [tsd_node-25] [08:59:14.952] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:15,WARN,sysbot_monitor_hw_node-27,1769471955.0177906 [sysbot_monitor_hw_node-27] [08:59:15.017] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:15,ERROR,tsd_node-25,1769471955.4523287 [tsd_node-25] [08:59:15.452] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:15,ERROR,tsd_node-25,1769471955.9525084 [tsd_node-25] [08:59:15.952] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:16,WARN,sysbot_monitor_hw_node-27,1769471956.0108697 [sysbot_monitor_hw_node-27] [08:59:16.010] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:16,ERROR,tsd_node-25,1769471956.4525301 [tsd_node-25] [08:59:16.452] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:16,ERROR,tsd_node-25,1769471956.9525158 [tsd_node-25] [08:59:16.952] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:17,WARN,sysbot_monitor_hw_node-27,1769471957.0158427 [sysbot_monitor_hw_node-27] [08:59:17.015] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:17,ERROR,tsd_node-25,1769471957.4528489 [tsd_node-25] [08:59:17.452] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:17,ERROR,tsd_node-25,1769471957.9527023 [tsd_node-25] [08:59:17.952] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:18,WARN,sysbot_monitor_hw_node-27,1769471958.0112767 [sysbot_monitor_hw_node-27] [08:59:18.010] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:18,ERROR,tsd_node-25,1769471958.4528310 [tsd_node-25] [08:59:18.452] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:18,ERROR,tsd_node-25,1769471958.9529681 [tsd_node-25] [08:59:18.952] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:19,WARN,sysbot_monitor_hw_node-27,1769471959.0179331 [sysbot_monitor_hw_node-27] [08:59:19.017] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:19,ERROR,tsd_node-25,1769471959.4530416 [tsd_node-25] [08:59:19.452] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:19,ERROR,tsd_node-25,1769471959.9532268 [tsd_node-25] [08:59:19.952] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:20,WARN,sysbot_monitor_hw_node-27,1769471960.0173035 [sysbot_monitor_hw_node-27] [08:59:20.017] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:20,ERROR,tsd_node-25,1769471960.4532371 [tsd_node-25] [08:59:20.452] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:20,ERROR,tsd_node-25,1769471960.9532490 [tsd_node-25] [08:59:20.952] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:21,WARN,sysbot_monitor_hw_node-27,1769471961.0138302 [sysbot_monitor_hw_node-27] [08:59:21.013] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:21,ERROR,tsd_node-25,1769471961.4532306 [tsd_node-25] [08:59:21.452] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:21,ERROR,tsd_node-25,1769471961.9533086 [tsd_node-25] [08:59:21.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:22,WARN,sysbot_monitor_hw_node-27,1769471962.0072403 [sysbot_monitor_hw_node-27] [08:59:22.006] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:22,ERROR,tsd_node-25,1769471962.4535353 [tsd_node-25] [08:59:22.453] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:22,ERROR,tsd_node-25,1769471962.9535182 [tsd_node-25] [08:59:22.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:23,WARN,sysbot_monitor_hw_node-27,1769471963.0079253 [sysbot_monitor_hw_node-27] [08:59:23.007] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:23,ERROR,tsd_node-25,1769471963.4534798 [tsd_node-25] [08:59:23.453] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:23,ERROR,tsd_node-25,1769471963.9535811 [tsd_node-25] [08:59:23.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:24,WARN,sysbot_monitor_hw_node-27,1769471964.0152295 [sysbot_monitor_hw_node-27] [08:59:24.014] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:24,ERROR,tsd_node-25,1769471964.4537549 [tsd_node-25] [08:59:24.453] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:24,ERROR,tsd_node-25,1769471964.9538019 [tsd_node-25] [08:59:24.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:25,WARN,sysbot_monitor_hw_node-27,1769471965.0138736 [sysbot_monitor_hw_node-27] [08:59:25.013] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:25,ERROR,tsd_node-25,1769471965.4538324 [tsd_node-25] [08:59:25.453] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:25,ERROR,tsd_node-25,1769471965.9538827 [tsd_node-25] [08:59:25.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:26,WARN,sysbot_monitor_hw_node-27,1769471966.0202882 [sysbot_monitor_hw_node-27] [08:59:26.019] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:26,ERROR,tsd_node-25,1769471966.4539680 [tsd_node-25] [08:59:26.453] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:26,ERROR,tsd_node-25,1769471966.9539838 [tsd_node-25] [08:59:26.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:27,WARN,sysbot_monitor_hw_node-27,1769471967.0179007 [sysbot_monitor_hw_node-27] [08:59:27.017] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:27,ERROR,tsd_node-25,1769471967.4540753 [tsd_node-25] [08:59:27.453] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:27,ERROR,tsd_node-25,1769471967.9541047 [tsd_node-25] [08:59:27.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:28,WARN,sysbot_monitor_hw_node-27,1769471968.0150716 [sysbot_monitor_hw_node-27] [08:59:28.014] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:28,ERROR,tsd_node-25,1769471968.4541674 [tsd_node-25] [08:59:28.453] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:28,ERROR,tsd_node-25,1769471968.9542453 [tsd_node-25] [08:59:28.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:29,WARN,sysbot_monitor_hw_node-27,1769471969.0236590 [sysbot_monitor_hw_node-27] [08:59:29.023] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:29,ERROR,tsd_node-25,1769471969.4543216 [tsd_node-25] [08:59:29.453] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:29,ERROR,tsd_node-25,1769471969.9543307 [tsd_node-25] [08:59:29.953] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:30,WARN,sysbot_monitor_hw_node-27,1769471970.0141368 [sysbot_monitor_hw_node-27] [08:59:30.013] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:30,ERROR,tsd_node-25,1769471970.4544289 [tsd_node-25] [08:59:30.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:30,ERROR,tsd_node-25,1769471970.9544232 [tsd_node-25] [08:59:30.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:31,WARN,sysbot_monitor_hw_node-27,1769471971.0105479 [sysbot_monitor_hw_node-27] [08:59:31.010] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:31,ERROR,tsd_node-25,1769471971.4545019 [tsd_node-25] [08:59:31.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:31,ERROR,tsd_node-25,1769471971.9545410 [tsd_node-25] [08:59:31.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:32,WARN,sysbot_monitor_hw_node-27,1769471972.0099008 [sysbot_monitor_hw_node-27] [08:59:32.009] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:32,ERROR,tsd_node-25,1769471972.4546163 [tsd_node-25] [08:59:32.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:32,ERROR,tsd_node-25,1769471972.9547355 [tsd_node-25] [08:59:32.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:33,WARN,sysbot_monitor_hw_node-27,1769471973.0183239 [sysbot_monitor_hw_node-27] [08:59:33.018] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:33,ERROR,tsd_node-25,1769471973.4546971 [tsd_node-25] [08:59:33.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:33,ERROR,tsd_node-25,1769471973.9548328 [tsd_node-25] [08:59:33.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:34,WARN,sysbot_monitor_hw_node-27,1769471974.0090935 [sysbot_monitor_hw_node-27] [08:59:34.008] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:34,ERROR,tsd_node-25,1769471974.4548481 [tsd_node-25] [08:59:34.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:34,ERROR,tsd_node-25,1769471974.9549053 [tsd_node-25] [08:59:34.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:35,WARN,sysbot_monitor_hw_node-27,1769471975.0129251 [sysbot_monitor_hw_node-27] [08:59:35.012] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:35,ERROR,tsd_node-25,1769471975.4552178 [tsd_node-25] [08:59:35.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:35,ERROR,tsd_node-25,1769471975.9550169 [tsd_node-25] [08:59:35.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:36,WARN,sysbot_monitor_hw_node-27,1769471976.0136740 [sysbot_monitor_hw_node-27] [08:59:36.013] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:36,ERROR,tsd_node-25,1769471976.4550195 [tsd_node-25] [08:59:36.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:36,ERROR,tsd_node-25,1769471976.9551747 [tsd_node-25] [08:59:36.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:37,WARN,sysbot_monitor_hw_node-27,1769471977.0173314 [sysbot_monitor_hw_node-27] [08:59:37.017] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:37,ERROR,tsd_node-25,1769471977.4552543 [tsd_node-25] [08:59:37.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:37,ERROR,tsd_node-25,1769471977.9552426 [tsd_node-25] [08:59:37.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:38,WARN,sysbot_monitor_hw_node-27,1769471978.0163090 [sysbot_monitor_hw_node-27] [08:59:38.016] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:38,ERROR,tsd_node-25,1769471978.4552507 [tsd_node-25] [08:59:38.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:38,ERROR,tsd_node-25,1769471978.9553566 [tsd_node-25] [08:59:38.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:39,WARN,sysbot_monitor_hw_node-27,1769471979.0251796 [sysbot_monitor_hw_node-27] [08:59:39.024] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:39,ERROR,tsd_node-25,1769471979.4553289 [tsd_node-25] [08:59:39.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:39,ERROR,tsd_node-25,1769471979.9554954 [tsd_node-25] [08:59:39.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:40,WARN,sysbot_monitor_hw_node-27,1769471980.0134156 [sysbot_monitor_hw_node-27] [08:59:40.013] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:40,ERROR,tsd_node-25,1769471980.4555128 [tsd_node-25] [08:59:40.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:40,ERROR,tsd_node-25,1769471980.9555044 [tsd_node-25] [08:59:40.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:41,WARN,sysbot_monitor_hw_node-27,1769471981.0185008 [sysbot_monitor_hw_node-27] [08:59:41.018] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:41,ERROR,tsd_node-25,1769471981.4556482 [tsd_node-25] [08:59:41.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:41,ERROR,tsd_node-25,1769471981.9555390 [tsd_node-25] [08:59:41.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:42,WARN,sysbot_monitor_hw_node-27,1769471982.0274951 [sysbot_monitor_hw_node-27] [08:59:42.027] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:42,ERROR,tsd_node-25,1769471982.4556458 [tsd_node-25] [08:59:42.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:42,ERROR,tsd_node-25,1769471982.9558177 [tsd_node-25] [08:59:42.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:43,WARN,sysbot_monitor_hw_node-27,1769471983.0155134 [sysbot_monitor_hw_node-27] [08:59:43.015] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:43,ERROR,tsd_node-25,1769471983.4559045 [tsd_node-25] [08:59:43.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:43,ERROR,tsd_node-25,1769471983.9558556 [tsd_node-25] [08:59:43.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:44,WARN,sysbot_monitor_hw_node-27,1769471984.0177803 [sysbot_monitor_hw_node-27] [08:59:44.017] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:44,ERROR,tsd_node-25,1769471984.4560387 [tsd_node-25] [08:59:44.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:44,ERROR,tsd_node-25,1769471984.9558921 [tsd_node-25] [08:59:44.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:45,WARN,sysbot_monitor_hw_node-27,1769471985.0192301 [sysbot_monitor_hw_node-27] [08:59:45.018] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:45,ERROR,tsd_node-25,1769471985.4560931 [tsd_node-25] [08:59:45.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:45,ERROR,tsd_node-25,1769471985.9559984 [tsd_node-25] [08:59:45.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:46,WARN,sysbot_monitor_hw_node-27,1769471986.0229752 [sysbot_monitor_hw_node-27] [08:59:46.022] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:46,ERROR,tsd_node-25,1769471986.4561169 [tsd_node-25] [08:59:46.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:46,ERROR,tsd_node-25,1769471986.9560678 [tsd_node-25] [08:59:46.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:47,WARN,sysbot_monitor_hw_node-27,1769471987.0095296 [sysbot_monitor_hw_node-27] [08:59:47.009] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:47,ERROR,tsd_node-25,1769471987.4560888 [tsd_node-25] [08:59:47.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:47,ERROR,tsd_node-25,1769471987.9559383 [tsd_node-25] [08:59:47.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:48,WARN,sysbot_monitor_hw_node-27,1769471988.0123968 [sysbot_monitor_hw_node-27] [08:59:48.012] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:48,ERROR,tsd_node-25,1769471988.4558206 [tsd_node-25] [08:59:48.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:48,ERROR,tsd_node-25,1769471988.9558640 [tsd_node-25] [08:59:48.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:49,WARN,sysbot_monitor_hw_node-27,1769471989.0147388 [sysbot_monitor_hw_node-27] [08:59:49.014] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:49,ERROR,tsd_node-25,1769471989.4557714 [tsd_node-25] [08:59:49.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:49,ERROR,tsd_node-25,1769471989.9556925 [tsd_node-25] [08:59:49.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:50,WARN,sysbot_monitor_hw_node-27,1769471990.0262878 [sysbot_monitor_hw_node-27] [08:59:50.026] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:50,ERROR,tsd_node-25,1769471990.4555314 [tsd_node-25] [08:59:50.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:50,ERROR,tsd_node-25,1769471990.9554429 [tsd_node-25] [08:59:50.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:51,WARN,sysbot_monitor_hw_node-27,1769471991.0212138 [sysbot_monitor_hw_node-27] [08:59:51.020] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:51,ERROR,tsd_node-25,1769471991.4554274 [tsd_node-25] [08:59:51.455] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:51,ERROR,tsd_node-25,1769471991.9553227 [tsd_node-25] [08:59:51.955] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:52,WARN,sysbot_monitor_hw_node-27,1769471992.0275865 [sysbot_monitor_hw_node-27] [08:59:52.027] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:52,ERROR,tsd_node-25,1769471992.4553475 [tsd_node-25] [08:59:52.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:52,ERROR,tsd_node-25,1769471992.9551849 [tsd_node-25] [08:59:52.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:53,WARN,sysbot_monitor_hw_node-27,1769471993.0187392 [sysbot_monitor_hw_node-27] [08:59:53.018] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
2026-01-27 08:59:53,ERROR,tsd_node-25,1769471993.4552243 [tsd_node-25] [08:59:53.454] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:53,ERROR,tsd_node-25,1769471993.9551320 [tsd_node-25] [08:59:53.954] [tsd_node.cpp(438)]Send() Error writing to serial port: PortNotOpenedException Serial::write failed.
2026-01-27 08:59:54,WARN,sysbot_monitor_hw_node-27,1769471994.0070400 [sysbot_monitor_hw_node-27] [08:59:54.006] [hw_system_monitor.cpp(1142)]check_disk_alarm() High disk usage detected : 47.0% >= 90.0%
